attraction,url
Piedras Blancas Light Station,https://www.tripadvisor.com/Attraction_Review-g32148-d2689279-Reviews-Piedras_Blancas_Light_Station-Cambria_San_Luis_Obispo_County_California.html
Leffingwell Landing,https://www.tripadvisor.com/Attraction_Review-g32148-d126381-Reviews-Leffingwell_Landing-Cambria_San_Luis_Obispo_County_California.html
927 Beer Company,https://www.tripadvisor.com/Attraction_Review-g32148-d3194201-Reviews-927_Beer_Company-Cambria_San_Luis_Obispo_County_California.html
Nitt Witt Ridge,https://www.tripadvisor.com/Attraction_Review-g32148-d143769-Reviews-Nitt_Witt_Ridge-Cambria_San_Luis_Obispo_County_California.html
artifacts gallery,https://www.tripadvisor.com/Attraction_Review-g32148-d6871333-Reviews-Artifacts_gallery-Cambria_San_Luis_Obispo_County_California.html
Stolo Family Winery & Vineyards,https://www.tripadvisor.com/Attraction_Review-g32148-d3954244-Reviews-Stolo_Family_Winery_Vineyards-Cambria_San_Luis_Obispo_County_California.html
Cambria Cemetery,https://www.tripadvisor.com/Attraction_Review-g32148-d7745551-Reviews-Cambria_Cemetery-Cambria_San_Luis_Obispo_County_California.html
Ephraim Pottery West Gallery,https://www.tripadvisor.com/Attraction_Review-g32148-d8281100-Reviews-Ephraim_Pottery_West_Gallery-Cambria_San_Luis_Obispo_County_California.html
Moonstone Cellars,https://www.tripadvisor.com/Attraction_Review-g32148-d3940906-Reviews-Moonstone_Cellars-Cambria_San_Luis_Obispo_County_California.html
Shamel Park,https://www.tripadvisor.com/Attraction_Review-g32148-d10242814-Reviews-Shamel_Park-Cambria_San_Luis_Obispo_County_California.html
Rich Man Poor Man Antiques,https://www.tripadvisor.com/Attraction_Review-g32148-d8624536-Reviews-Rich_Man_Poor_Man_Antiques-Cambria_San_Luis_Obispo_County_California.html
Cambria Historical Museum,https://www.tripadvisor.com/Attraction_Review-g32148-d10796596-Reviews-Cambria_Historical_Museum-Cambria_San_Luis_Obispo_County_California.html
Bluff Trail,https://www.tripadvisor.com/Attraction_Review-g32148-d10834269-Reviews-Bluff_Trail-Cambria_San_Luis_Obispo_County_California.html
Pewter Plough Playhouse,https://www.tripadvisor.com/Attraction_Review-g32148-d7307149-Reviews-Pewter_Plough_Playhouse-Cambria_San_Luis_Obispo_County_California.html
The Vault Gallery,https://www.tripadvisor.com/Attraction_Review-g32148-d10796598-Reviews-The_Vault_Gallery-Cambria_San_Luis_Obispo_County_California.html
Cutruzzola Vineyards,https://www.tripadvisor.com/Attraction_Review-g32148-d8695977-Reviews-Cutruzzola_Vineyards-Cambria_San_Luis_Obispo_County_California.html
Cookie Crock Market,https://www.tripadvisor.com/Attraction_Review-g32148-d10038393-Reviews-Cookie_Crock_Market-Cambria_San_Luis_Obispo_County_California.html
Black Hand Cellars,https://www.tripadvisor.com/Attraction_Review-g32148-d8798314-Reviews-Black_Hand_Cellars-Cambria_San_Luis_Obispo_County_California.html
Piedras Blancas Light Station Fresnel Lens,https://www.tripadvisor.com/Attraction_Review-g32148-d10813229-Reviews-Piedras_Blancas_Light_Station_Fresnel_Lens-Cambria_San_Luis_Obispo_County_Califor.html
Cambria Farmers Market,https://www.tripadvisor.com/Attraction_Review-g32148-d12206712-Reviews-Cambria_Farmers_Market-Cambria_San_Luis_Obispo_County_California.html
The Old Santa Rosa Creek Chapel,https://www.tripadvisor.com/Attraction_Review-g32148-d10813098-Reviews-The_Old_Santa_Rosa_Creek_Chapel-Cambria_San_Luis_Obispo_County_California.html
Greenspace Creekside Reserve,https://www.tripadvisor.com/Attraction_Review-g32148-d9583113-Reviews-Greenspace_Creekside_Reserve-Cambria_San_Luis_Obispo_County_California.html
Riccardo Spizzamiglio Artist Studio Gallery,https://www.tripadvisor.com/Attraction_Review-g32148-d12422045-Reviews-Riccardo_Spizzamiglio_Artist_Studio_Gallery-Cambria_San_Luis_Obispo_County_Califo.html
Marine Terrace Trail,https://www.tripadvisor.com/Attraction_Review-g32148-d10834219-Reviews-Marine_Terrace_Trail-Cambria_San_Luis_Obispo_County_California.html
Burton W. Chace Park,https://www.tripadvisor.com/Attraction_Review-g32684-d636086-Reviews-Burton_W_Chace_Park-Marina_del_Rey_California.html
Fisherman's Village,https://www.tripadvisor.com/Attraction_Review-g32684-d2073162-Reviews-Fisherman_s_Village-Marina_del_Rey_California.html
Marina del Rey Visitors Center,https://www.tripadvisor.com/Attraction_Review-g32684-d2073154-Reviews-Marina_del_Rey_Visitors_Center-Marina_del_Rey_California.html
Bluewater Sailing,https://www.tripadvisor.com/Attraction_Review-g32684-d268999-Reviews-Bluewater_Sailing-Marina_del_Rey_California.html
Ballona Creek,https://www.tripadvisor.com/Attraction_Review-g32684-d2477608-Reviews-Ballona_Creek-Marina_del_Rey_California.html
Venice Pier,https://www.tripadvisor.com/Attraction_Review-g32655-d8474502-Reviews-Venice_Pier-Los_Angeles_California.html
Waterside Shopping Center,https://www.tripadvisor.com/Attraction_Review-g32684-d2073380-Reviews-Waterside_Shopping_Center-Marina_del_Rey_California.html
Marina del Rey Harbor,https://www.tripadvisor.com/Attraction_Review-g32684-d13089056-Reviews-Marina_del_Rey_Harbor-Marina_del_Rey_California.html
UCLA Marina Aquatic Center,https://www.tripadvisor.com/Attraction_Review-g32684-d626534-Reviews-UCLA_Marina_Aquatic_Center-Marina_del_Rey_California.html
California Sailing Academy,https://www.tripadvisor.com/Attraction_Review-g32684-d156834-Reviews-California_Sailing_Academy-Marina_del_Rey_California.html
Playa Del Rey Beach,https://www.tripadvisor.com/Attraction_Review-g32655-d4985576-Reviews-Playa_Del_Rey_Beach-Los_Angeles_California.html
Villa Marina Marketplace,https://www.tripadvisor.com/Attraction_Review-g32684-d2073381-Reviews-Villa_Marina_Marketplace-Marina_del_Rey_California.html
Mosaic Tile House,https://www.tripadvisor.com/Attraction_Review-g32655-d6963646-Reviews-Mosaic_Tile_House-Los_Angeles_California.html
Ballona Wetlands,https://www.tripadvisor.com/Attraction_Review-g32655-d632618-Reviews-Ballona_Wetlands-Los_Angeles_California.html
G2 Gallery,https://www.tripadvisor.com/Attraction_Review-g32655-d1385490-Reviews-G2_Gallery-Los_Angeles_California.html
Ballona Freshwater Marsh,https://www.tripadvisor.com/Attraction_Review-g32655-d12373601-Reviews-Ballona_Freshwater_Marsh-Los_Angeles_California.html
Abbot Kinney Sunday Bazaar,https://www.tripadvisor.com/Attraction_Review-g32655-d3292254-Reviews-Abbot_Kinney_Sunday_Bazaar-Los_Angeles_California.html
Chiat-Day Building,https://www.tripadvisor.com/Attraction_Review-g32655-d560768-Reviews-Chiat_Day_Building-Los_Angeles_California.html
Culver Boulevard Bike Path,https://www.tripadvisor.com/Attraction_Review-g32272-d12546544-Reviews-Culver_Boulevard_Bike_Path-Culver_City_California.html
Flight Path Learning Center & Museum,https://www.tripadvisor.com/Attraction_Review-g32655-d4885399-Reviews-Flight_Path_Learning_Center_Museum-Los_Angeles_California.html
Loyola Marymount University,https://www.tripadvisor.com/Attraction_Review-g32655-d8256729-Reviews-Loyola_Marymount_University-Los_Angeles_California.html
Otis College of Art and Design Gallery,https://www.tripadvisor.com/Attraction_Review-g32655-d560871-Reviews-Otis_College_of_Art_and_Design_Gallery-Los_Angeles_California.html
Holy Cross Catholic Cemetery,https://www.tripadvisor.com/Attraction_Review-g32272-d10517600-Reviews-Holy_Cross_Catholic_Cemetery-Culver_City_California.html
The Forum,https://www.tripadvisor.com/Attraction_Review-g32525-d6034071-Reviews-The_Forum-Inglewood_California.html
ESMoA,https://www.tripadvisor.com/Attraction_Review-g32341-d10623502-Reviews-ESMoA-El_Segundo_California.html
Westchester Parkway Bike Loop,https://www.tripadvisor.com/Attraction_Review-g32655-d8141021-Reviews-Westchester_Parkway_Bike_Loop-Los_Angeles_California.html
Mayme A. Clayton Library & Museum,https://www.tripadvisor.com/Attraction_Review-g32272-d12639787-Reviews-Mayme_A_Clayton_Library_Museum-Culver_City_California.html
Dockweiler State Beach,https://www.tripadvisor.com/Attraction_Review-g32655-d560779-Reviews-Dockweiler_State_Beach-Los_Angeles_California.html
Three Weavers Brewing Company,https://www.tripadvisor.com/Attraction_Review-g32525-d11899306-Reviews-Three_Weavers_Brewing_Company-Inglewood_California.html
Hillside Memorial Park,https://www.tripadvisor.com/Attraction_Review-g32655-d4258626-Reviews-Hillside_Memorial_Park-Los_Angeles_California.html
Clutter’s Park,https://www.tripadvisor.com/Attraction_Review-g32655-d6963408-Reviews-Clutter_s_Park-Los_Angeles_California.html
Coronado Island,https://www.tripadvisor.com/Attraction_Review-g32250-d1519764-Reviews-Coronado_Island-Coronado_California.html
Coronado Beach,https://www.tripadvisor.com/Attraction_Review-g32250-d117411-Reviews-Coronado_Beach-Coronado_California.html
Lamb's Players Theatre,https://www.tripadvisor.com/Attraction_Review-g32250-d606017-Reviews-Lamb_s_Players_Theatre-Coronado_California.html
Coronado Dog Beach,https://www.tripadvisor.com/Attraction_Review-g32250-d8403569-Reviews-Coronado_Dog_Beach-Coronado_California.html
Coronado Visitor Center,https://www.tripadvisor.com/Attraction_Review-g32250-d104967-Reviews-Coronado_Visitor_Center-Coronado_California.html
The Coronado Ferry Landing,https://www.tripadvisor.com/Attraction_Review-g32250-d3584622-Reviews-The_Coronado_Ferry_Landing-Coronado_California.html
Coronado Public Library,https://www.tripadvisor.com/Attraction_Review-g32250-d6863137-Reviews-Coronado_Public_Library-Coronado_California.html
Silver Strand State Beach,https://www.tripadvisor.com/Attraction_Review-g32250-d116323-Reviews-Silver_Strand_State_Beach-Coronado_California.html
Spreckels Park,https://www.tripadvisor.com/Attraction_Review-g32250-d266799-Reviews-Spreckels_Park-Coronado_California.html
Glorietta Bay Park,https://www.tripadvisor.com/Attraction_Review-g32250-d7094616-Reviews-Glorietta_Bay_Park-Coronado_California.html
Centennial Park,https://www.tripadvisor.com/Attraction_Review-g32250-d6851192-Reviews-Centennial_Park-Coronado_California.html
Coronado Tidelands Park,https://www.tripadvisor.com/Attraction_Review-g32250-d7056542-Reviews-Coronado_Tidelands_Park-Coronado_California.html
Steal and Escape,https://www.tripadvisor.com/Attraction_Review-g32767-d8671208-Reviews-Steal_and_Escape-National_City_California.html
Dan McGeorge Gallery,https://www.tripadvisor.com/Attraction_Review-g32250-d4053725-Reviews-Dan_McGeorge_Gallery-Coronado_California.html
The Coronado Playhouse,https://www.tripadvisor.com/Attraction_Review-g32250-d3334902-Reviews-The_Coronado_Playhouse-Coronado_California.html
Sacred Heart Catholic Church,https://www.tripadvisor.com/Attraction_Review-g32250-d10121613-Reviews-Sacred_Heart_Catholic_Church-Coronado_California.html
Vietnam Unit Memorial Monument,https://www.tripadvisor.com/Attraction_Review-g32250-d843103-Reviews-Vietnam_Unit_Memorial_Monument-Coronado_California.html
The Silver Strand Nature's Bridge to Discovery,https://www.tripadvisor.com/Attraction_Review-g32250-d10318557-Reviews-The_Silver_Strand_Nature_s_Bridge_to_Discovery-Coronado_California.html
Star Park,https://www.tripadvisor.com/Attraction_Review-g32250-d12567725-Reviews-Star_Park-Coronado_California.html
Emerald C Gallery,https://www.tripadvisor.com/Attraction_Review-g32250-d10807755-Reviews-Emerald_C_Gallery-Coronado_California.html
Bayshore Bikeway,https://www.tripadvisor.com/Attraction_Review-g32522-d3935806-Reviews-Bayshore_Bikeway-Imperial_Beach_California.html
Living Coast Discovery Center,https://www.tripadvisor.com/Attraction_Review-g32210-d3537176-Reviews-Living_Coast_Discovery_Center-Chula_Vista_California.html
Columbia Cemetery,https://www.tripadvisor.com/Attraction_Review-g32238-d6873957-Reviews-Columbia_Cemetery-Columbia_California.html
Niederfrank's,https://www.tripadvisor.com/Attraction_Review-g32767-d4755371-Reviews-Niederfrank_s-National_City_California.html
Imperial Beach Pier,https://www.tripadvisor.com/Attraction_Review-g32522-d3584612-Reviews-Imperial_Beach_Pier-Imperial_Beach_California.html
Chula Vista Bayside Park,https://www.tripadvisor.com/Attraction_Review-g32210-d8403647-Reviews-Chula_Vista_Bayside_Park-Chula_Vista_California.html
CLUB 13 Bar&Grill,https://www.tripadvisor.com/Attraction_Review-g32767-d5837891-Reviews-CLUB_13_Bar_Grill-National_City_California.html
Klinker Brick Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d2469965-Reviews-Klinker_Brick_Winery-Lodi_California.html
Lodi Wine & Visitor Center,https://www.tripadvisor.com/Attraction_Review-g32640-d1006715-Reviews-Lodi_Wine_Visitor_Center-Lodi_California.html
Michael David Vineyards,https://www.tripadvisor.com/Attraction_Review-g32640-d653940-Reviews-Michael_David_Vineyards-Lodi_California.html
Lodi Lake Park,https://www.tripadvisor.com/Attraction_Review-g32640-d7689572-Reviews-Lodi_Lake_Park-Lodi_California.html
Berghold Vineyards,https://www.tripadvisor.com/Attraction_Review-g32640-d3532376-Reviews-Berghold_Vineyards-Lodi_California.html
Jessie's Grove Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d588943-Reviews-Jessie_s_Grove_Winery-Lodi_California.html
Harney Lane Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d2469927-Reviews-Harney_Lane_Winery-Lodi_California.html
World of Wonders Science Museum,https://www.tripadvisor.com/Attraction_Review-g32640-d3384390-Reviews-World_of_Wonders_Science_Museum-Lodi_California.html
Isenberg Crane Reserve,https://www.tripadvisor.com/Attraction_Review-g32640-d288046-Reviews-Isenberg_Crane_Reserve-Lodi_California.html
Lucas Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d1739602-Reviews-Lucas_Winery-Lodi_California.html
Micke Grove Zoo,https://www.tripadvisor.com/Attraction_Review-g32640-d7157818-Reviews-Micke_Grove_Zoo-Lodi_California.html
The Dancing Fox Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d2345225-Reviews-The_Dancing_Fox_Winery-Lodi_California.html
Van Ruiten Family Vineyard,https://www.tripadvisor.com/Attraction_Review-g32640-d4773083-Reviews-Van_Ruiten_Family_Vineyard-Lodi_California.html
m2 Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d3513909-Reviews-M2_Winery-Lodi_California.html
Abundance Vineyards,https://www.tripadvisor.com/Attraction_Review-g32640-d3400545-Reviews-Abundance_Vineyards-Lodi_California.html
McCay Cellars,https://www.tripadvisor.com/Attraction_Review-g32640-d10399691-Reviews-McCay_Cellars-Lodi_California.html
Oak Ridge Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d4295562-Reviews-Oak_Ridge_Winery-Lodi_California.html
Harmony Wynelands,https://www.tripadvisor.com/Attraction_Review-g32640-d3238354-Reviews-Harmony_Wynelands-Lodi_California.html
Mettler Family Vineyards,https://www.tripadvisor.com/Attraction_Review-g32640-d7276506-Reviews-Mettler_Family_Vineyards-Lodi_California.html
San Joaquin County Historical Society & Museum,https://www.tripadvisor.com/Attraction_Review-g32640-d7984518-Reviews-San_Joaquin_County_Historical_Society_Museum-Lodi_California.html
St. Amant Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d7276581-Reviews-St_Amant_Winery-Lodi_California.html
Borra Vineyards,https://www.tripadvisor.com/Attraction_Review-g32640-d3820425-Reviews-Borra_Vineyards-Lodi_California.html
Funtown Amusement Park at Micke Grove State Park,https://www.tripadvisor.com/Attraction_Review-g32640-d3256047-Reviews-Funtown_Amusement_Park_at_Micke_Grove_State_Park-Lodi_California.html
Weibel Family Vineyards and Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d8073492-Reviews-Weibel_Family_Vineyards_and_Winery-Lodi_California.html
Bokisch Vineyards,https://www.tripadvisor.com/Attraction_Review-g32640-d10201366-Reviews-Bokisch_Vineyards-Lodi_California.html
Serpentarium,https://www.tripadvisor.com/Attraction_Review-g32640-d6991504-Reviews-Serpentarium-Lodi_California.html
Spenker Winery,https://www.tripadvisor.com/Attraction_Review-g32640-d10783703-Reviews-Spenker_Winery-Lodi_California.html
Idol Beer Works,https://www.tripadvisor.com/Attraction_Review-g32640-d13238889-Reviews-Idol_Beer_Works-Lodi_California.html
Armstrong Theater,https://www.tripadvisor.com/Attraction_Review-g33182-d12108388-Reviews-Armstrong_Theater-Torrance_California.html
The Dudes' Brewing Company,https://www.tripadvisor.com/Attraction_Review-g33182-d8298564-Reviews-The_Dudes_Brewing_Company-Torrance_California.html
Destination: Art,https://www.tripadvisor.com/Attraction_Review-g33182-d7927068-Reviews-Destination_Art-Torrance_California.html
Nelson Family Vineyards,https://www.tripadvisor.com/Attraction_Review-g33203-d2433287-Reviews-Nelson_Family_Vineyards-Ukiah_Mendocino_County_California.html
Montgomery Woods State Reserve,https://www.tripadvisor.com/Attraction_Review-g33203-d623214-Reviews-Montgomery_Woods_State_Reserve-Ukiah_Mendocino_County_California.html
The City of Ten Thousand Buddhas,https://www.tripadvisor.com/Attraction_Review-g33203-d2179924-Reviews-The_City_of_Ten_Thousand_Buddhas-Ukiah_Mendocino_County_California.html
